,Member_number,Date,productId,items,productName,price,Category,Total
21056,1386,2015-07-31,38,1,soda,0.8,Beverages,0.8
21057,3429,2015-05-10,43,1,sparkling wine,12.5,Beverages,12.5
21058,1932,2015-09-07,3,3,pip fruit,3.0,Fresh Food,9.0
21059,1865,2015-12-03,16,3,butter milk,6.1,Dairy,18.3
21060,4672,2015-02-13,4,2,other vegetables,0.8,Fresh Food,1.6
21061,4432,2015-05-28,84,2,female sanitary products,2.5,Personal Care,5.0
21062,2129,2015-08-11,23,1,pork,7.2,Fresh Food,7.2
21063,1104,2015-03-18,18,2,yogurt,2.2,Dairy,4.4
21064,3529,2015-09-13,49,3,beverages,1.1,Beverages,3.3
21065,3271,2015-12-27,18,2,yogurt,2.2,Dairy,4.4
21066,1002,2015-08-30,53,1,specialty chocolate,18.8,Bakery & Sweets,18.8
21067,2184,2015-06-09,28,2,misc. beverages,1.2,Beverages,2.4
21068,4648,2015-10-08,18,3,yogurt,2.2,Dairy,6.6
21069,3595,2015-10-15,108,1,zwieback,12.3,Snacks,12.3
21070,2752,2015-10-10,26,2,berries,10.8,Fresh Food,21.6
21071,4101,2015-04-30,32,3,red/blush wine,12.2,Beverages,36.6
21072,1793,2015-12-04,26,1,berries,10.8,Fresh Food,10.8
21073,4224,2015-10-04,24,1,pastry,3.1,Bakery & Sweets,3.1
21074,2846,2015-08-15,125,3,instant coffee,4.9,Frozen & Processed Food,14.7
21075,1697,2015-02-23,4,2,other vegetables,0.8,Fresh Food,1.6
21076,3884,2015-04-07,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
21077,2669,2015-09-24,66,2,onions,1.3,Fresh Food,2.6
21078,4843,2015-02-25,18,1,yogurt,2.2,Dairy,2.2
21079,1663,2015-11-11,1,1,tropical fruit,7.8,Fresh Food,7.8
21080,4169,2015-03-19,25,2,canned beer,1.1,Beverages,2.2
21081,2799,2015-05-25,18,1,yogurt,2.2,Dairy,2.2
21082,2178,2015-12-20,84,1,female sanitary products,2.5,Personal Care,2.5
21083,3312,2015-12-24,20,3,brown bread,0.8,Bakery & Sweets,2.4
21084,3609,2015-07-11,61,2,liquor,8.5,Beverages,17.0
21085,1004,2015-12-02,96,2,hygiene articles,7.5,Household & Hygiene,15.0
21086,2401,2015-01-15,83,2,white bread,0.3,Bakery & Sweets,0.6
21087,4165,2015-02-10,131,1,roll products,8.6,Specialty & Seasonal,8.6
21088,2017,2015-02-14,14,1,chocolate,11.5,Bakery & Sweets,11.5
21089,2485,2015-05-18,52,1,dog food,12.6,Pet Care,12.6
21090,2261,2015-06-18,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0
21091,1437,2015-08-15,27,1,coffee,8.5,Beverages,8.5
21092,4065,2015-05-11,4,2,other vegetables,0.8,Fresh Food,1.6
21093,1904,2015-04-18,18,1,yogurt,2.2,Dairy,2.2
21094,4573,2015-05-28,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0
21095,4233,2015-06-16,27,3,coffee,8.5,Beverages,25.5
21096,3928,2015-09-26,69,1,domestic eggs,1.25,Fresh Food,1.25
21097,4916,2015-01-25,44,2,newspapers,3.2,Specialty & Seasonal,6.4
21098,2883,2015-04-16,18,3,yogurt,2.2,Dairy,6.6
21099,2938,2015-06-25,1,3,tropical fruit,7.8,Fresh Food,23.4
21100,1063,2015-01-23,65,1,candy,3.6,Bakery & Sweets,3.6
21101,3365,2015-06-28,4,2,other vegetables,0.8,Fresh Food,1.6
21102,2795,2015-05-06,83,1,white bread,0.3,Bakery & Sweets,0.3
21103,1336,2015-04-04,36,3,frozen meals,9.7,Frozen & Processed Food,29.1
21104,2937,2015-07-31,4,1,other vegetables,0.8,Fresh Food,0.8
21105,3391,2015-12-21,27,2,coffee,8.5,Beverages,17.0
21106,3719,2015-06-04,49,3,beverages,1.1,Beverages,3.3
21107,3986,2015-05-26,7,1,citrus fruit,1.5,Fresh Food,1.5
21108,2757,2015-02-15,83,1,white bread,0.3,Bakery & Sweets,0.3
21109,1783,2015-07-07,64,1,UHT-milk,2.1,Dairy,2.1
21110,4234,2015-08-02,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
21111,3484,2015-08-05,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
21112,3337,2015-01-10,18,3,yogurt,2.2,Dairy,6.6
21113,2472,2015-01-17,41,3,processed cheese,6.4,Dairy,19.2
21114,1355,2015-02-25,35,2,sugar,1.2,Bakery & Sweets,2.4
21115,3072,2015-06-08,29,1,ham,15.2,Fresh Food,15.2
21116,1817,2015-08-21,21,2,hamburger meat,12.3,Fresh Food,24.6
21117,2063,2015-09-10,122,3,soups,4.5,Frozen & Processed Food,13.5
21118,4216,2015-04-28,23,1,pork,7.2,Fresh Food,7.2
21119,2984,2015-02-24,123,2,mustard,5.2,Pantry Staples,10.4
21120,3365,2015-10-25,69,1,domestic eggs,1.25,Fresh Food,1.25
21121,2260,2015-06-27,38,1,soda,0.8,Beverages,0.8
21122,4798,2015-08-24,60,2,cream cheese,6.3,Dairy,12.6
21123,4952,2015-10-22,38,3,soda,0.8,Beverages,2.4
21124,4778,2015-01-24,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0
21125,1517,2015-03-01,50,2,bottled beer,1.8,Beverages,3.6
21126,2433,2015-07-31,2,2,whole milk,1.8,Dairy,3.6
21127,3938,2015-07-31,4,1,other vegetables,0.8,Fresh Food,0.8
21128,2569,2015-06-30,49,3,beverages,1.1,Beverages,3.3
21129,2092,2015-05-24,117,3,rum,5.2,Beverages,15.6
21130,3174,2015-02-09,91,1,frozen dessert,2.8,Frozen & Processed Food,2.8
21131,4513,2015-11-04,136,3,dishes,6.8,Specialty & Seasonal,20.4
21132,2467,2015-02-04,61,2,liquor,8.5,Beverages,17.0
21133,3508,2015-07-25,45,3,curd,9.8,Dairy,29.4
21134,1939,2015-07-02,1,1,tropical fruit,7.8,Fresh Food,7.8
21135,1636,2015-05-04,2,3,whole milk,1.8,Dairy,5.4
21136,2443,2015-01-12,24,1,pastry,3.1,Bakery & Sweets,3.1
21137,4911,2015-01-07,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
21138,3835,2015-09-16,62,1,pickled vegetables,2.7,Fresh Food,2.7
21139,2363,2015-05-22,24,3,pastry,3.1,Bakery & Sweets,9.3
21140,2344,2015-04-19,4,2,other vegetables,0.8,Fresh Food,1.6
21141,3911,2015-02-15,82,3,pet care,5.8,Pet Care,17.4
21142,1450,2015-07-08,27,1,coffee,8.5,Beverages,8.5
21143,3495,2015-11-18,2,2,whole milk,1.8,Dairy,3.6
21144,1625,2015-11-27,22,1,root vegetables,1.8,Fresh Food,1.8
21145,3265,2015-12-09,13,3,packaged fruit/vegetables,3.5,Fresh Food,10.5
21146,3247,2015-11-01,76,1,sliced cheese,4.2,Dairy,4.2
21147,1777,2015-07-08,12,3,fruit/vegetable juice,2.1,Beverages,6.3
21148,1862,2015-09-05,114,3,napkins,21.8,Household & Hygiene,65.4
21149,2942,2015-02-01,2,2,whole milk,1.8,Dairy,3.6
21150,2932,2015-01-22,2,2,whole milk,1.8,Dairy,3.6
21151,4049,2015-08-01,7,1,citrus fruit,1.5,Fresh Food,1.5
21152,1954,2015-08-06,66,3,onions,1.3,Fresh Food,3.9
21153,2321,2015-06-16,119,3,long life bakery product,9.9,Bakery & Sweets,29.7
21154,2930,2015-03-23,24,2,pastry,3.1,Bakery & Sweets,6.2
21155,3214,2015-03-27,20,2,brown bread,0.8,Bakery & Sweets,1.6
21156,4877,2015-06-20,76,2,sliced cheese,4.2,Dairy,8.4
21157,1277,2015-06-07,83,2,white bread,0.3,Bakery & Sweets,0.6
21158,2239,2015-12-13,109,1,canned fruit,4.96,Frozen & Processed Food,4.96
21159,4929,2015-03-26,17,1,bottled water,0.5,Beverages,0.5
21160,1390,2015-03-02,130,1,dental care,11.45,Personal Care,11.45
21161,1870,2015-09-09,47,1,popcorn,2.4,Bakery & Sweets,2.4
21162,3405,2015-04-03,101,2,canned fish,2.1,Frozen & Processed Food,4.2
21163,2338,2015-12-08,45,1,curd,9.8,Dairy,9.8
21164,2051,2015-09-11,3,1,pip fruit,3.0,Fresh Food,3.0
21165,3504,2015-07-06,35,1,sugar,1.2,Bakery & Sweets,1.2
21166,3405,2015-04-13,2,2,whole milk,1.8,Dairy,3.6
21167,2512,2015-09-02,12,3,fruit/vegetable juice,2.1,Beverages,6.3
21168,4038,2015-11-06,41,2,processed cheese,6.4,Dairy,12.8
21169,1759,2015-09-26,2,3,whole milk,1.8,Dairy,5.4
21170,2813,2015-10-01,154,3,cake bar,2.4,Bakery & Sweets,7.2
21171,3055,2015-08-18,38,1,soda,0.8,Beverages,0.8
21172,1733,2015-03-18,18,1,yogurt,2.2,Dairy,2.2
21173,1913,2015-08-18,45,1,curd,9.8,Dairy,9.8
21174,4864,2015-03-27,96,2,hygiene articles,7.5,Household & Hygiene,15.0
21175,4812,2015-05-27,2,2,whole milk,1.8,Dairy,3.6
21176,3042,2015-10-05,36,1,frozen meals,9.7,Frozen & Processed Food,9.7
21177,4988,2015-10-04,165,2,make up remover,3.4,Personal Care,6.8
21178,4486,2015-07-21,50,2,bottled beer,1.8,Beverages,3.6
21179,4069,2015-05-03,38,3,soda,0.8,Beverages,2.4
21180,4600,2015-07-14,12,2,fruit/vegetable juice,2.1,Beverages,4.2
21181,3588,2015-05-05,142,3,seasonal products,5.4,Specialty & Seasonal,16.2
21182,4175,2015-01-29,4,1,other vegetables,0.8,Fresh Food,0.8
21183,2599,2015-07-30,154,2,cake bar,2.4,Bakery & Sweets,4.8
21184,4671,2015-07-15,125,3,instant coffee,4.9,Frozen & Processed Food,14.7
21185,2270,2015-06-09,119,2,long life bakery product,9.9,Bakery & Sweets,19.8
21186,2494,2015-05-05,101,3,canned fish,2.1,Frozen & Processed Food,6.3
21187,1406,2015-12-28,28,3,misc. beverages,1.2,Beverages,3.6
21189,3358,2015-02-21,2,1,whole milk,1.8,Dairy,1.8
21190,1943,2015-01-14,2,3,whole milk,1.8,Dairy,5.4
21191,1995,2015-06-12,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
21192,4666,2015-02-24,119,2,long life bakery product,9.9,Bakery & Sweets,19.8
21193,1994,2015-03-11,115,2,waffles,2.5,Bakery & Sweets,5.0
21194,4892,2015-01-09,104,1,cat food,11.2,Pet Care,11.2
21195,3531,2015-08-29,25,2,canned beer,1.1,Beverages,2.2
21196,1148,2015-04-15,83,3,white bread,0.3,Bakery & Sweets,0.9
21197,1787,2015-10-31,2,1,whole milk,1.8,Dairy,1.8
21198,4215,2015-05-31,123,2,mustard,5.2,Pantry Staples,10.4
21199,2158,2015-08-01,2,2,whole milk,1.8,Dairy,3.6
21200,2510,2015-09-29,85,1,cling film/bags,2.2,Household & Hygiene,2.2
21201,3180,2015-10-19,1,3,tropical fruit,7.8,Fresh Food,23.4
21202,3207,2015-08-08,14,1,chocolate,11.5,Bakery & Sweets,11.5
21203,1226,2015-11-12,38,2,soda,0.8,Beverages,1.6
21204,1682,2015-06-25,69,2,domestic eggs,1.25,Fresh Food,2.5
21206,2364,2015-06-21,66,3,onions,1.3,Fresh Food,3.9
21207,4679,2015-11-10,24,3,pastry,3.1,Bakery & Sweets,9.3
21208,4324,2015-01-05,2,3,whole milk,1.8,Dairy,5.4
21209,3497,2015-06-14,18,1,yogurt,2.2,Dairy,2.2
21210,1008,2015-07-21,18,3,yogurt,2.2,Dairy,6.6
21211,4572,2015-10-29,27,3,coffee,8.5,Beverages,25.5
21212,4030,2015-07-04,69,3,domestic eggs,1.25,Fresh Food,3.75
21213,2422,2015-08-12,83,3,white bread,0.3,Bakery & Sweets,0.9
21214,2694,2015-11-24,59,2,hard cheese,4.5,Dairy,9.0
21215,3481,2015-08-03,45,1,curd,9.8,Dairy,9.8
21216,3821,2015-01-03,37,1,herbs,6.5,Fresh Food,6.5
21217,3752,2015-08-20,38,3,soda,0.8,Beverages,2.4
21218,3262,2015-12-08,18,1,yogurt,2.2,Dairy,2.2
21219,1370,2015-06-28,44,1,newspapers,3.2,Specialty & Seasonal,3.2
21220,1090,2015-08-31,18,2,yogurt,2.2,Dairy,4.4
21221,3862,2015-11-18,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
21222,4495,2015-04-08,69,2,domestic eggs,1.25,Fresh Food,2.5
21224,4688,2015-08-01,25,2,canned beer,1.1,Beverages,2.2
21225,3633,2015-07-14,20,2,brown bread,0.8,Bakery & Sweets,1.6
21226,3709,2015-08-08,18,1,yogurt,2.2,Dairy,2.2
21227,1220,2015-02-09,159,2,rice,11.1,Pantry Staples,22.2
21228,4236,2015-11-25,20,2,brown bread,0.8,Bakery & Sweets,1.6
21229,3308,2015-08-19,128,1,soft cheese,7.2,Dairy,7.2
21230,1183,2015-06-12,60,2,cream cheese,6.3,Dairy,12.6
21231,1999,2015-08-24,71,2,shopping bags,5.12,Household & Hygiene,10.24
21232,4828,2015-10-11,25,2,canned beer,1.1,Beverages,2.2
21233,3608,2015-10-12,4,2,other vegetables,0.8,Fresh Food,1.6
21234,3983,2015-09-09,11,2,butter,3.2,Dairy,6.4
21235,3460,2015-07-24,99,3,canned vegetables,5.7,Frozen & Processed Food,17.1
21236,1703,2015-02-21,25,2,canned beer,1.1,Beverages,2.2
21237,3002,2015-08-13,27,2,coffee,8.5,Beverages,17.0
21238,4836,2015-08-17,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6
21239,1561,2015-06-05,158,2,flower (seeds),6.8,Household & Hygiene,13.6
21240,4731,2015-04-04,114,1,napkins,21.8,Household & Hygiene,21.8
21241,3812,2015-11-13,2,3,whole milk,1.8,Dairy,5.4
21242,2097,2015-10-01,44,1,newspapers,3.2,Specialty & Seasonal,3.2
21243,4986,2015-01-28,36,3,frozen meals,9.7,Frozen & Processed Food,29.1
21244,4742,2015-11-15,1,2,tropical fruit,7.8,Fresh Food,15.6
21245,2502,2015-04-15,116,2,sauces,2.45,Pantry Staples,4.9
21246,1135,2015-07-10,38,3,soda,0.8,Beverages,2.4
21247,2403,2015-02-14,3,3,pip fruit,3.0,Fresh Food,9.0
21248,4234,2015-07-17,99,1,canned vegetables,5.7,Frozen & Processed Food,5.7
21249,4068,2015-12-11,11,3,butter,3.2,Dairy,9.6
21250,2311,2015-06-30,69,2,domestic eggs,1.25,Fresh Food,2.5
21251,1353,2015-01-21,1,1,tropical fruit,7.8,Fresh Food,7.8
21252,3251,2015-07-05,14,3,chocolate,11.5,Bakery & Sweets,34.5
21253,1748,2015-03-08,49,3,beverages,1.1,Beverages,3.3
21254,1638,2015-03-12,138,1,candles,2.7,Household & Hygiene,2.7
21255,2170,2015-02-10,33,3,frozen potato products,3.0,Frozen & Processed Food,9.0
21256,3903,2015-02-06,51,2,dessert,1.15,Bakery & Sweets,2.3
21257,1245,2015-06-27,109,1,canned fruit,4.96,Frozen & Processed Food,4.96
21258,3237,2015-06-28,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5
21259,2843,2015-10-12,66,2,onions,1.3,Fresh Food,2.6
21260,3095,2015-10-13,2,3,whole milk,1.8,Dairy,5.4
21261,4076,2015-05-22,39,1,detergent,5.5,Household & Hygiene,5.5
21262,1298,2015-06-23,38,3,soda,0.8,Beverages,2.4
21263,4591,2015-06-13,66,3,onions,1.3,Fresh Food,3.9
21264,3592,2015-10-28,25,3,canned beer,1.1,Beverages,3.3
21265,1305,2015-05-23,56,2,white wine,14.2,Beverages,28.4
21266,4326,2015-11-06,61,2,liquor,8.5,Beverages,17.0
21267,3189,2015-02-03,22,3,root vegetables,1.8,Fresh Food,5.4
21268,1991,2015-02-10,15,3,specialty bar,5.2,Bakery & Sweets,15.6
21269,2091,2015-08-02,65,1,candy,3.6,Bakery & Sweets,3.6
21270,3100,2015-03-06,115,3,waffles,2.5,Bakery & Sweets,7.5
21271,4984,2015-04-26,18,1,yogurt,2.2,Dairy,2.2
21272,4444,2015-10-06,22,2,root vegetables,1.8,Fresh Food,3.6
21273,4678,2015-12-17,2,3,whole milk,1.8,Dairy,5.4
21274,1670,2015-11-22,62,1,pickled vegetables,2.7,Fresh Food,2.7
21275,3214,2015-01-14,74,2,whipped/sour cream,5.5,Dairy,11.0
21276,2772,2015-03-18,128,1,soft cheese,7.2,Dairy,7.2
21277,4343,2015-12-21,20,2,brown bread,0.8,Bakery & Sweets,1.6
21278,4351,2015-08-21,106,3,prosecco,20.1,Beverages,60.3
21279,1598,2015-03-02,83,1,white bread,0.3,Bakery & Sweets,0.3
21280,4469,2015-10-18,22,3,root vegetables,1.8,Fresh Food,5.4
21281,1788,2015-12-05,7,1,citrus fruit,1.5,Fresh Food,1.5
21282,3768,2015-08-01,22,2,root vegetables,1.8,Fresh Food,3.6
21283,4661,2015-03-01,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
21284,3801,2015-08-17,1,1,tropical fruit,7.8,Fresh Food,7.8
21285,4109,2015-10-04,3,3,pip fruit,3.0,Fresh Food,9.0
21286,2485,2015-03-24,51,3,dessert,1.15,Bakery & Sweets,3.45
21287,2365,2015-06-11,18,3,yogurt,2.2,Dairy,6.6
21288,2602,2015-02-08,1,2,tropical fruit,7.8,Fresh Food,15.6
21289,2391,2015-12-05,4,3,other vegetables,0.8,Fresh Food,2.4
21290,3483,2015-09-08,59,1,hard cheese,4.5,Dairy,4.5
21291,2512,2015-01-31,60,2,cream cheese,6.3,Dairy,12.6
21292,2652,2015-08-01,24,3,pastry,3.1,Bakery & Sweets,9.3
21293,1777,2015-12-03,3,1,pip fruit,3.0,Fresh Food,3.0
21294,4007,2015-12-23,83,1,white bread,0.3,Bakery & Sweets,0.3
21295,2653,2015-04-17,65,2,candy,3.6,Bakery & Sweets,7.2
21296,2703,2015-09-21,25,1,canned beer,1.1,Beverages,1.1
21297,4322,2015-11-14,18,3,yogurt,2.2,Dairy,6.6
21298,2270,2015-02-04,77,1,dish cleaner,2.5,Household & Hygiene,2.5
21299,2306,2015-10-09,40,3,grapes,9.4,Fresh Food,28.2
21300,1539,2015-09-27,74,3,whipped/sour cream,5.5,Dairy,16.5
21301,2517,2015-12-12,145,2,syrup,4.3,Beverages,8.6
21302,3254,2015-10-19,38,1,soda,0.8,Beverages,0.8
21303,1711,2015-03-21,7,2,citrus fruit,1.5,Fresh Food,3.0
21304,2560,2015-06-07,36,2,frozen meals,9.7,Frozen & Processed Food,19.4
21305,4891,2015-10-06,2,2,whole milk,1.8,Dairy,3.6
21306,1622,2015-02-12,1,3,tropical fruit,7.8,Fresh Food,23.4
21307,1028,2015-06-02,25,3,canned beer,1.1,Beverages,3.3
21308,1416,2015-08-22,108,3,zwieback,12.3,Snacks,36.9
21309,1037,2015-12-16,18,3,yogurt,2.2,Dairy,6.6
21310,4293,2015-04-23,2,1,whole milk,1.8,Dairy,1.8
21311,3054,2015-04-09,2,1,whole milk,1.8,Dairy,1.8
21312,4467,2015-04-23,23,3,pork,7.2,Fresh Food,21.6
21313,4811,2015-11-02,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
21314,4749,2015-02-15,22,1,root vegetables,1.8,Fresh Food,1.8
21315,1825,2015-11-21,78,2,baking powder,1.8,Pantry Staples,3.6
21316,4685,2015-07-19,2,2,whole milk,1.8,Dairy,3.6
21317,3621,2015-07-14,17,3,bottled water,0.5,Beverages,1.5
21318,3219,2015-08-04,4,2,other vegetables,0.8,Fresh Food,1.6
21319,1444,2015-12-29,4,3,other vegetables,0.8,Fresh Food,2.4
21320,1698,2015-07-22,18,3,yogurt,2.2,Dairy,6.6
21321,3328,2015-04-15,114,3,napkins,21.8,Household & Hygiene,65.4
21322,3704,2015-04-30,56,1,white wine,14.2,Beverages,14.2
21323,4124,2015-09-09,123,2,mustard,5.2,Pantry Staples,10.4
21324,4357,2015-10-10,20,1,brown bread,0.8,Bakery & Sweets,0.8
21325,2073,2015-04-30,101,2,canned fish,2.1,Frozen & Processed Food,4.2
21326,4192,2015-09-12,27,1,coffee,8.5,Beverages,8.5
21327,3890,2015-10-26,83,1,white bread,0.3,Bakery & Sweets,0.3
21328,3147,2015-12-24,92,3,vinegar,1.5,Pantry Staples,4.5
21329,4550,2015-01-30,4,3,other vegetables,0.8,Fresh Food,2.4
21330,3183,2015-08-07,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
21331,1878,2015-10-17,66,2,onions,1.3,Fresh Food,2.6
21332,2523,2015-02-12,70,2,margarine,3.5,Pantry Staples,7.0
21333,2227,2015-06-20,2,3,whole milk,1.8,Dairy,5.4
21334,2267,2015-02-26,73,3,oil,3.4,Pantry Staples,10.2
21335,4806,2015-10-27,1,2,tropical fruit,7.8,Fresh Food,15.6
21336,2422,2015-11-11,28,2,misc. beverages,1.2,Beverages,2.4
21337,1164,2015-03-30,22,2,root vegetables,1.8,Fresh Food,3.6
21338,3096,2015-06-23,18,3,yogurt,2.2,Dairy,6.6
21339,1821,2015-05-21,114,2,napkins,21.8,Household & Hygiene,43.6
21340,2298,2015-10-06,44,3,newspapers,3.2,Specialty & Seasonal,9.6
21341,4515,2015-05-10,18,1,yogurt,2.2,Dairy,2.2
21342,3079,2015-03-10,38,1,soda,0.8,Beverages,0.8
21343,3352,2015-06-13,35,1,sugar,1.2,Bakery & Sweets,1.2
21344,1545,2015-10-17,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0
21345,2999,2015-08-03,16,3,butter milk,6.1,Dairy,18.3
21346,1230,2015-11-19,24,2,pastry,3.1,Bakery & Sweets,6.2
21347,2578,2015-01-25,1,3,tropical fruit,7.8,Fresh Food,23.4
21348,4611,2015-08-27,2,2,whole milk,1.8,Dairy,3.6
21349,3575,2015-01-24,2,1,whole milk,1.8,Dairy,1.8
21350,2517,2015-09-29,72,3,salt,0.7,Pantry Staples,2.1
21351,2471,2015-03-19,66,2,onions,1.3,Fresh Food,2.6
21352,2560,2015-06-19,17,3,bottled water,0.5,Beverages,1.5
21353,4492,2015-06-14,36,3,frozen meals,9.7,Frozen & Processed Food,29.1
21354,1217,2015-02-18,52,2,dog food,12.6,Pet Care,25.2
21355,2950,2015-10-10,17,2,bottled water,0.5,Beverages,1.0
21356,4337,2015-10-26,1,3,tropical fruit,7.8,Fresh Food,23.4
21357,2599,2015-01-27,45,3,curd,9.8,Dairy,29.4
21358,2924,2015-11-19,18,1,yogurt,2.2,Dairy,2.2
21359,3734,2015-09-05,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
21360,3985,2015-07-24,25,1,canned beer,1.1,Beverages,1.1
21361,1823,2015-11-11,24,1,pastry,3.1,Bakery & Sweets,3.1
21362,1722,2015-08-27,24,1,pastry,3.1,Bakery & Sweets,3.1
21363,3818,2015-03-29,45,3,curd,9.8,Dairy,29.4
21364,4924,2015-06-11,4,1,other vegetables,0.8,Fresh Food,0.8
21365,3194,2015-05-03,64,3,UHT-milk,2.1,Dairy,6.3
21366,2156,2015-08-07,3,3,pip fruit,3.0,Fresh Food,9.0
21367,3182,2015-05-05,159,2,rice,11.1,Pantry Staples,22.2
21368,2902,2015-08-16,2,3,whole milk,1.8,Dairy,5.4
21369,3450,2015-12-24,71,3,shopping bags,5.12,Household & Hygiene,15.36
21370,4262,2015-09-11,3,1,pip fruit,3.0,Fresh Food,3.0
21371,1276,2015-08-28,60,3,cream cheese,6.3,Dairy,18.9
21372,2184,2015-01-23,5,3,rolls/buns,1.2,Bakery & Sweets,3.6
21373,1670,2015-06-30,23,2,pork,7.2,Fresh Food,14.4
21374,1198,2015-01-31,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6
21375,1858,2015-01-25,16,1,butter milk,6.1,Dairy,6.1
21376,1404,2015-01-16,25,1,canned beer,1.1,Beverages,1.1
21377,2899,2015-11-09,12,2,fruit/vegetable juice,2.1,Beverages,4.2
21378,2057,2015-11-13,38,2,soda,0.8,Beverages,1.6
21379,2799,2015-02-27,62,3,pickled vegetables,2.7,Fresh Food,8.1
21380,4913,2015-08-01,4,1,other vegetables,0.8,Fresh Food,0.8
21381,2413,2015-06-26,5,1,rolls/buns,1.2,Bakery & Sweets,1.2
21382,4819,2015-09-20,38,3,soda,0.8,Beverages,2.4
21383,3014,2015-07-15,26,3,berries,10.8,Fresh Food,32.4
21384,1419,2015-04-07,96,1,hygiene articles,7.5,Household & Hygiene,7.5
21385,2589,2015-04-29,12,2,fruit/vegetable juice,2.1,Beverages,4.2
21386,3648,2015-06-02,38,2,soda,0.8,Beverages,1.6
21387,1349,2015-12-13,59,3,hard cheese,4.5,Dairy,13.5
21388,2706,2015-10-03,44,1,newspapers,3.2,Specialty & Seasonal,3.2
21389,1144,2015-01-16,69,3,domestic eggs,1.25,Fresh Food,3.75
21390,1275,2015-05-07,11,2,butter,3.2,Dairy,6.4
21391,1851,2015-07-11,129,2,mayonnaise,1.8,Specialty & Seasonal,3.6
21392,2305,2015-09-28,2,3,whole milk,1.8,Dairy,5.4
21393,1905,2015-10-18,66,2,onions,1.3,Fresh Food,2.6
21394,3732,2015-12-06,80,1,salty snack,0.5,Snacks,0.5
21395,2724,2015-04-30,53,3,specialty chocolate,18.8,Bakery & Sweets,56.4
21396,3245,2015-03-19,49,3,beverages,1.1,Beverages,3.3
21397,2005,2015-04-20,18,3,yogurt,2.2,Dairy,6.6
21398,4643,2015-08-10,68,2,photo/film,11.9,Household & Hygiene,23.8
21399,2538,2015-07-27,142,1,seasonal products,5.4,Specialty & Seasonal,5.4
21400,1173,2015-02-07,12,3,fruit/vegetable juice,2.1,Beverages,6.3
21401,1703,2015-02-15,17,3,bottled water,0.5,Beverages,1.5
21402,3347,2015-01-24,58,2,ice cream,1.8,Frozen & Processed Food,3.6
21403,1561,2015-07-25,69,1,domestic eggs,1.25,Fresh Food,1.25
21404,1632,2015-08-27,114,3,napkins,21.8,Household & Hygiene,65.4
21405,2995,2015-02-18,71,2,shopping bags,5.12,Household & Hygiene,10.24
21406,1318,2015-09-26,15,3,specialty bar,5.2,Bakery & Sweets,15.6
21407,1133,2015-02-26,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
21408,2357,2015-08-03,79,1,specialty cheese,12.14,Dairy,12.14
21409,4007,2015-03-13,17,2,bottled water,0.5,Beverages,1.0
21410,2383,2015-01-02,18,3,yogurt,2.2,Dairy,6.6
21411,3128,2015-08-30,50,3,bottled beer,1.8,Beverages,5.4
21412,1372,2015-04-25,83,2,white bread,0.3,Bakery & Sweets,0.6
21413,1839,2015-08-16,115,1,waffles,2.5,Bakery & Sweets,2.5
21414,3567,2015-02-17,150,1,nut snack,4.9,Snacks,4.9
21415,3573,2015-04-03,22,3,root vegetables,1.8,Fresh Food,5.4
21416,3765,2015-06-12,38,3,soda,0.8,Beverages,2.4
21417,2875,2015-03-12,38,2,soda,0.8,Beverages,1.6
21418,3737,2015-11-21,14,2,chocolate,11.5,Bakery & Sweets,23.0
21419,3535,2015-02-28,5,2,rolls/buns,1.2,Bakery & Sweets,2.4
21420,4288,2015-11-13,74,1,whipped/sour cream,5.5,Dairy,5.5
21421,1334,2015-03-07,50,1,bottled beer,1.8,Beverages,1.8
21422,2046,2015-02-28,17,3,bottled water,0.5,Beverages,1.5
21423,1922,2015-10-07,49,3,beverages,1.1,Beverages,3.3
21424,2184,2015-09-19,50,3,bottled beer,1.8,Beverages,5.4
21425,2632,2015-09-23,6,2,pot plants,3.5,Household & Hygiene,7.0
21427,2547,2015-11-24,82,3,pet care,5.8,Pet Care,17.4
21428,4720,2015-02-12,45,3,curd,9.8,Dairy,29.4
21429,4008,2015-05-19,22,3,root vegetables,1.8,Fresh Food,5.4
21430,1438,2015-11-28,64,3,UHT-milk,2.1,Dairy,6.3
21431,3027,2015-09-14,22,3,root vegetables,1.8,Fresh Food,5.4
